,X,Y
723,3658995.744569969,2069864.6644853493
724,3659004.313523639,2069963.9334633432
725,3659012.899301598,2070063.2007640172
726,3659021.5042504724,2070162.5774399054
727,3659030.065282162,2070261.8475185237
728,3659038.6514793765,2070361.1150437994
729,3659047.2378162146,2070460.3826439022
730,3659055.8313378724,2070559.9834772036
731,3659064.4179547387,2070659.2512271781
732,3659073.0260915398,2070758.7394058346
733,3659081.5963057014,2070858.0090576026
734,3659090.1940323906,2070957.387209248
735,3659098.781208409,2071056.65525868
736,3659107.351842552,2071155.9251348472
737,3659115.9392980603,2071255.1933338372
738,3659124.5375841763,2071354.57178503
739,3658855.240537579,2067073.3946569357
740,3658863.893254421,2067173.3200535076
741,3658872.448628092,2067272.5879862036
742,3659009.770580946,2068861.6204122703
743,3659018.353366742,2068960.8869915407
744,3659026.936292148,2069060.15364573
745,3659035.5514161373,2069159.750901974
746,3659044.109591947,2069259.0203342515
747,3659052.7226531217,2069358.5066891639
748,3659061.3061379027,2069457.7736433747
749,3659069.9004491707,2069557.1508485319
750,3659078.459185539,2069656.4205805212
751,3659087.0347471824,2069755.688635408
752,3659095.6271333713,2069854.9550132407
753,3659104.2220041333,2069954.3325182952
754,3659112.7896430036,2070053.6016737726
755,3659121.41685677,2070153.3098584416
756,3659130.0311774155,2070252.7968894264
757,3659138.607578531,2070352.0653939873
758,3659147.175777882,2070451.334849264
759,3659155.7608003146,2070550.602627543
760,3659164.337620983,2070649.871356531
761,3659172.931264003,2070749.1384085685
762,3659181.491681871,2070848.409038906
763,3659190.0772630977,2070947.6771164155
764,3659198.6629839307,2071046.9452687197
765,3659207.3022898445,2071146.764382821
766,3659215.871609299,2071246.0344367926
767,3659224.4577498864,2071345.3028138648
768,3658929.4461017633,2066766.3316720538
769,3658938.02449947,2066865.596778573
770,3658946.597026656,2066964.9738862691
771,3658955.17570394,2067064.2391429571
772,3658963.7545208214,2067163.5044746813
773,3658972.3334772997,2067262.769881446
774,3658980.9232555935,2067362.1455375575
775,3658989.502491405,2067461.4110944523
776,3659109.7319718413,2068852.5725511804
777,3659118.313303869,2068951.839233733
778,3659126.8947754907,2069051.1059912092
779,3659135.476386706,2069150.3728235995
780,3659144.0331082405,2069249.6423585212
781,3659152.614999008,2069348.90934071
782,3659161.2053722166,2069448.175521937
783,3659169.779199322,2069547.4435297686
784,3659178.40425048,2069647.151441701
785,3659186.9973857137,2069746.5289001344
786,3659195.5549480543,2069845.7988846386
787,3659204.146019674,2069945.0654407092
788,3659212.7288885256,2070044.3329474675
789,3659221.3309250586,2070143.7098299689
790,3659229.905731236,2070242.97836231
791,3659238.4723354965,2070342.247845256
792,3659247.055763095,2070441.515651462
793,3659255.6416754266,2070540.8945852981
794,3659264.2657842175,2070640.4921968188
795,3659272.8496311433,2070739.7602278388
796,3659281.4419588028,2070839.0274579434
797,3659290.0010617226,2070938.2982657733
798,3659298.585327663,2071037.566521201
799,3659307.1911081537,2071137.0552064937
800,3658514.523893024,2060796.6695645447
801,3659012.1789093986,2066558.0963720866
802,3659020.763920566,2066657.3605551675
803,3659029.3430585484,2066756.7367391891
804,3659037.9200027473,2066856.001948447
805,3659046.4970865278,2066955.26723276
806,3659055.084990078,2067054.6427663213
807,3659063.713420133,2067154.348022039
808,3659072.282577686,2067253.6144078237
809,3659080.881581692,2067353.1003416304
810,3659089.4677096414,2067452.3651258263
811,3659098.0456317533,2067551.6308609468
812,3659106.6236934448,2067650.8966710716
813,3659201.0306483973,2068743.4892127756
814,3659209.618729824,2068842.7550472876
815,3659218.190263643,2068942.0227082828
816,3659226.78096359,2069041.39974432
817,3659235.3444338385,2069140.6684309656
818,3659243.9484369634,2069240.266844939
819,3659252.537216587,2069339.533054409
820,3659261.1177926804,2069438.8002145204
821,3659269.706851092,2069538.0665738152
822,3659278.3007311765,2069637.5551122283
823,3659286.8817262757,2069736.8224971753
824,3659295.462860952,2069836.0899570058
825,3659304.054819408,2069935.4676683568
826,3659312.644575505,2070034.7344023273
827,3659321.2011028943,2070134.004713837
828,3659329.8338766205,2070233.7123051535
829,3659338.4180529793,2070333.0911923293
830,3659346.9916845364,2070432.3599774186
831,3659355.603509028,2070531.8474403901
832,3659364.1857616557,2070631.115499678
833,3659372.776495137,2070730.3827581697
834,3659381.350685634,2070829.6518427052
835,3659389.9250159487,2070928.921002036
836,3659398.4994860804,2071028.1902361503
837,3658614.4033806226,2060786.858478759
838,3659043.4609160703,2065754.1638814611
839,3659052.0350106843,2065853.428442257
840,3659060.6305989744,2065952.9134249825
841,3659086.3541397452,2066250.7077838911
842,3659094.9289324693,2066349.9727204004
843,3659103.5038647577,2066449.2377319895
844,3659112.0789366127,2066548.5028186683
845,3659120.654148033,2066647.767980417
846,3659129.2722116653,2066747.4739135718
847,3659137.847702769,2066846.739225795
848,3659146.434011877,2066946.114787332
849,3659155.009782249,2067045.3802497548
850,3659163.594037863,2067144.6449114378
851,3659172.1700872434,2067243.9105239578
852,3659180.7486097463,2067343.2872618746
853,3659189.333283826,2067442.552148767
854,3659197.909752037,2067541.8179864574
855,3659206.4970392175,2067641.1940740028
856,3659215.10582533,2067740.7905865796
857,3659275.204042157,2068435.982502228
858,3659283.7735626264,2068535.2499660777
859,3659292.3515667534,2068634.5166292125
860,3659300.972434157,2068734.224070379
861,3659309.5256871385,2068833.4935106703
862,3659318.1231355597,2068932.8696992507
863,3659326.701698866,2069032.1366625442
864,3659335.310107942,2069131.6231773659
865,3659343.8806074057,2069230.8911662872
866,3659352.4512466732,2069330.1592301044
867,3659361.038711497,2069429.4256176203
868,3659369.617972884,2069528.6929556408
869,3659378.2057164633,2069627.9594929798
870,3659386.81964359,2069727.668562825
871,3659395.390981819,2069826.937001394
872,3659403.9791443874,2069926.203763733
873,3659412.559104126,2070025.471476498
874,3659421.158228314,2070124.8485655466
875,3659429.730125284,2070224.1173036394
876,3659438.3105038363,2070323.3852410493
877,3659446.90170523,2070422.7634305179
878,3659455.4823630387,2070522.0315177012
879,3659464.0715018203,2070621.2988042182
880,3659472.6868321174,2070721.0086263882
881,3659481.2679091524,2070820.2769383842
882,3659489.8491257457,2070919.5453251866
883,3658705.7921915743,2060678.5593387014
884,3658714.3577139974,2060777.8201597375
885,3658722.923375979,2060877.0810561983
886,3659134.772863784,2065645.198081321
887,3659143.3370182104,2065744.4635453331
888,3659151.928682281,2065843.8375063664
889,3659160.518157647,2065943.1004934292
890,3659169.091078015,2066042.3653071336
891,3659177.6641379334,2066141.6301959462
892,3659186.2480132584,2066241.0053336602
893,3659194.8617270645,2066340.6000186598
894,3659203.4268595204,2066439.866008834
895,3659212.0004781904,2066539.131198373
896,3659220.5742364097,2066638.396462985
897,3659229.1731727133,2066737.6591756118
898,3659237.768563039,2066837.1449389963
899,3659246.3427398163,2066936.410429011
900,3659254.9277331056,2067035.786168551
901,3659263.5021891175,2067135.0518087507
902,3659272.0767846783,2067234.3175240017
903,3659280.694229301,2067334.0240131735
904,3659289.26910451,2067433.2898788257
905,3659297.8547969223,2067532.6659943939
906,3659306.4299513646,2067631.9320101796
907,3659315.0266012186,2067731.4184510962
908,3659323.627069549,2067830.6819902866
909,3659332.194297827,2067929.9491068714
910,3659340.7783550858,2068029.21454728
911,3659366.5490450356,2068327.454647424
912,3659375.116972206,2068426.722139217
913,3659383.7017271393,2068525.9879548773
914,3659392.288956687,2068625.3648968656
915,3659400.865646741,2068724.6317380723
916,3659409.4424763396,2068823.8986542155
917,3659418.0111019835,2068923.1665208102
918,3659426.6072339024,2069022.5428874812
919,3659435.1844822746,2069121.8100285192
920,3659443.7702133246,2069221.0763689894
921,3659452.382118233,2069320.7852409824
922,3659460.976471572,2069420.0508561796
923,3659469.5626211995,2069519.317421765
924,3659478.132224831,2069618.585813137
925,3659486.710310776,2069717.8534039552
926,3659495.2885362636,2069817.1210696574
927,3659503.866901295,2069916.3888102388
928,3659512.4751102566,2070015.8761042857
929,3659521.045412489,2070115.144870177
930,3659529.6348778154,2070214.523012693
931,3659538.256527548,2070314.2317619976
932,3659546.83559126,2070413.4998774661
933,3659555.4231360652,2070512.7671924103
934,3659564.013160683,2070612.1456350682
935,3659572.5926430365,2070711.413975128
936,3659581.1722649313,2070810.6823900146
937,3658797.1034830995,2060569.6023908423
938,3658805.692475634,2060668.8606105065
939,3658814.2565465015,2060768.1215338693
940,3658822.820756913,2060867.3825326667
941,3659226.104717759,2065536.231984301
942,3659234.686299991,2065635.6067733725
943,3659243.257348481,2065734.8714642518
944,3659251.87123127,2065834.5769246055
945,3659260.4425593815,2065933.841766083
946,3659269.041395084,2066033.215105202
947,3659277.6130021587,2066132.4800970166
948,3659286.184748767,2066231.7451639408
949,3659294.7779836734,2066331.230653979
950,3659303.3583561825,2066430.4949956879
951,3659311.9221751085,2066529.761163644
952,3659320.527865384,2066629.023028854
953,3659329.091963254,2066728.289346979
954,3659337.6882261215,2066827.886263452
955,3659346.2799710683,2066927.261155372
956,3659354.8528344035,2067026.5268234771
957,3659363.434182975,2067125.7916911012
958,3659372.026346463,2067225.1668085638
959,3659380.5996282874,2067324.4327019036
960,3659389.1813949835,2067423.6977947804
961,3659397.754955748,2067522.963838186
962,3659406.339332225,2067622.3401317238
963,3659414.91317219,2067721.6063252594
964,3659423.546547221,2067821.311543984
965,3659432.1206665565,2067920.5778878813
966,3659440.694925423,2068019.8443067807
967,3659449.2693238184,2068119.1108006663
968,3659457.843861745,2068218.3773695447
969,3659466.4185392,2068317.6440133925
970,3659474.993356185,2068416.910732222
971,3659483.5850007026,2068516.1757752064
972,3659492.1897955085,2068615.6621204861
973,3659500.7650309927,2068714.9290643935
974,3659509.3831173647,2068814.6367877321
975,3659517.9693104373,2068914.0140580651
976,3659526.5366218053,2069013.2821025753
977,3659535.120759486,2069112.548471296
978,3659543.707371697,2069211.925966763
979,3659552.2917882064,2069311.1924854328
980,3659560.8977013407,2069410.6794322894
981,3659569.4740539114,2069509.946976297
982,3659578.058888672,2069609.213719899
983,3659586.627177635,2069708.4822890097
984,3659595.235986457,2069808.0805885945
985,3659603.8128975504,2069907.3484324154
986,3659612.400627671,2070006.7265282497
987,3659620.9861600087,2070105.9936466315
988,3659629.5801735604,2070205.2599646363
989,3659638.157642531,2070304.5281080252
990,3659646.745931082,2070403.9065037442
991,3659655.3236792427,2070503.1747969154
992,3659663.9015669287,2070602.4431649197
993,3659672.479594141,2070701.7116077645
994,3659681.111163909,2070801.5310144832
995,3659689.689470862,2070900.7996073908
996,3658888.443042824,2060460.6442686382
997,3658897.0373776983,2060560.2356510374
998,3658905.616565522,2060659.4948496087
999,3658914.17918537,2060758.7558755323
1000,3658922.788335235,2060858.2346880548
1001,3658931.3512340495,2060957.4958650533
1002,3659326.0457619857,2065527.0846036915
1003,3659334.6068707383,2065626.3501978184
1004,3659343.209856373,2065725.6114895227
1005,3659351.7819161178,2065824.9874076506
1006,3659360.3434436833,2065924.253227253
1007,3659368.9218051285,2066023.5173710017
1008,3659377.5169997225,2066122.7798389317
1009,3659386.0979652875,2066222.1551824787
1010,3659394.668397877,2066321.420427161
1011,3659403.2816616143,2066421.126443842
1012,3659411.86906669,2066520.390088168
1013,3659420.439918139,2066619.6555584867
1014,3659429.010909103,2066718.9211038789
1015,3659437.582039584,2066818.1867243482
1016,3659446.1700015077,2066917.45066907
1017,3659454.7414107765,2067016.716439687
1018,3659463.3343073125,2067116.202634998
1019,3659471.914341487,2067215.4676805062
1020,3659480.50286041,2067314.731925698
1021,3659489.119853749,2067414.5497474137
1022,3659497.7003065506,2067513.8150185032
1023,3659506.272553512,2067613.0812399746
1024,3659514.8532849783,2067712.3466611332
1025,3659523.444830558,2067811.7223327241
1026,3659532.017495957,2067910.9887793404
1027,3659540.6199957347,2068010.4747768017
1028,3659549.192940316,2068109.74137359
1029,3659557.782713173,2068209.0062947737
1030,3659566.3559365375,2068308.2730415484
1031,3659574.961326435,2068407.8703910524
1032,3659583.5348292403,2068507.137288025
1033,3659592.1191475084,2068606.5144360494
1034,3659600.709617021,2068705.7797325188
1035,3659609.283538258,2068805.0468544646
1036,3659617.8575990084,2068904.3140513613
1037,3659626.4424757725,2069003.691499615
1038,3659635.0168156843,2069102.9588464643
1039,3659643.624667763,2069202.2227674006
1040,3659652.1909431685,2069301.4911393325
1041,3659660.810743608,2069401.310469966
1042,3659669.3939848114,2069500.5772417444
1043,3659677.9690226056,2069599.844963616
1044,3659686.552542464,2069699.1118852075
1045,3659695.1362015903,2069798.378881713
1046,3659703.711657672,2069897.6468282712
1047,3659712.2955954536,2069996.9139745624
1048,3659720.862988366,2070096.182946013
1049,3659729.4472049233,2070195.450242057
1050,3659738.0445755227,2070294.9388431367
1051,3659746.6801264673,2070394.6461244063
1052,3659755.2564200712,2070493.914520667
1053,3659763.843531899,2070593.2931695431
1054,3659772.4201046587,2070692.5617155633
1055,3659780.996816927,2070791.8303364157
1056,3659789.573668704,2070891.0990320886
1057,3658979.8247250295,2060352.3512433683
1058,3658988.402183583,2060451.6103937663
1059,3658996.9714273973,2060550.8704954865
1060,3659005.54081048,2060650.1306726858
1061,3659014.1103328294,2060749.3909253506
1062,3659022.6883478477,2060848.6503776798
1063,3659031.2497953316,2060947.9116570551
1064,3659417.3467234457,2065418.013896793
1065,3659425.914587013,2065517.2786426619
1066,3659434.507632764,2065616.5408375296
1067,3659443.0971156256,2065716.0260812535
1068,3659451.665397609,2065815.2910527517
1069,3659460.2611840894,2065914.664522598
1070,3659468.8724279394,2066014.3703405282
1071,3659477.4411288747,2066113.6355378453
1072,3659486.026662971,2066212.8990596149
1073,3659494.6039893725,2066312.1635318426
1074,3659503.1837797393,2066411.539128867
1075,3659511.761384915,2066510.8037514098
1076,3659520.3604724905,2066610.2887981099
1077,3659528.9300102335,2066709.554446315
1078,3659537.524725776,2066808.8175437523
1079,3659546.126558112,2066908.4138664722
1080,3659554.6965144034,2067007.6797401747
1081,3659563.283301663,2067106.9439384178
1082,3659571.8642091104,2067206.3201372821
1083,3659580.434583793,2067305.5862362396
1084,3659589.0217887135,2067404.8506597762
1085,3659597.5924421498,2067504.1169088248
1086,3659606.173908038,2067603.493408274
1087,3659614.744840609,2067702.759807464
1088,3659623.3492922084,2067802.0227808738
1089,3659631.965525369,2067901.8410834386
1090,3659640.5285321204,2068001.1085832827
1091,3659649.1334011964,2068100.3717822428
