field_1,X,Y,sea_proximity_1
539,3658210.46643218,2068937.47058654,8394.7080078125
540,3658219.07155059,2069036.84651604,8442.1640625
541,3658227.64108031,2069136.11497729,8490.53125
542,3658236.22743667,2069235.38175923,8539.796875
543,3658244.80794647,2069334.76054491,8589.943359375
544,3658253.40292602,2069434.02659959,8640.9560546875
545,3658261.97301715,2069533.29536028,8692.8203125
546,3658270.55159135,2069632.56331875,8745.2216796875
547,3658279.14100571,2069731.94152711,8797.6318359375
548,3658287.71151816,2069831.21051233,8850.26171875
549,3658296.34764062,2069930.80659002,8902.478515625
550,3658304.91843393,2070030.07572511,8954.9716796875
551,3658313.4977097,2070129.34405799,9007.341796875
552,3658322.06878383,2070228.61334265,9059.7197265625
553,3658330.6697417,2070328.10217626,9112.2734375
554,3658339.2661218,2070427.36897972,9165.3291015625
555,3658347.85665967,2070526.74778766,9219.015625
556,3658356.42829548,2070626.01737167,9273.470703125
557,3658365.00007177,2070725.28703042,9328.6728515625
558,3658373.58032966,2070824.55588697,9384.4619140625
559,3658382.22021618,2070924.26376876,9440.9814453125
560,3658390.81145657,2071023.64295133,9498.216796875
561,3658310.37311922,2068927.85915954,8306.5712890625
562,3658318.9410542,2069027.12764844,8354.52734375
563,3658327.55319999,2069126.50287909,8403.3994140625
564,3658336.12141554,2069225.7715178,8453.1728515625
565,3658344.69811451,2069325.03935442,8503.830078125
566,3658353.334431,2069424.74621184,8555.3564453125
567,3658361.90306798,2069524.01507541,8607.7236328125
568,3658370.4908862,2069623.39331201,8660.099609375
569,3658379.0598041,2069722.66232529,8712.6533203125
570,3658387.68362884,2069822.14825641,8764.880859375
571,3658396.25282744,2069921.41741951,8817.603515625
572,3658404.83050861,2070020.68578053,8869.697265625
573,3658413.42501401,2070119.95246262,8922.1181640625
574,3658421.99463348,2070219.22185012,8974.548828125
575,3658430.57273517,2070318.49043553,9027.4716796875
576,3658439.15097706,2070417.75909573,9080.873046875
577,3658447.7888399,2070517.46678058,9135.056640625
578,3658456.35902113,2070616.73646751,9190.0078125
579,3658464.9483838,2070716.11552843,9245.6005859375
580,3658473.51884595,2070815.38536494,9301.888671875
581,3658482.12281267,2070914.65176902,9358.90625
582,3658490.69355524,2071013.92175504,9416.640625
583,3658401.70528483,2068818.98167868,8171.1767578125
584,3658410.271625,2068918.25019531,8218.7060546875
585,3658418.88923188,2069017.95860896,8267.171875
586,3658427.48088307,2069117.22464518,8316.556640625
587,3658436.05598773,2069216.49250993,8366.8466796875
588,3658444.63358575,2069315.87150132,8418.0234375
589,3658453.2256568,2069415.13776227,8470.072265625
590,3658461.80118207,2069514.40585165,8522.494140625
591,3658470.37684753,2069613.67401587,8574.923828125
592,3658478.9800349,2069713.05067673,8627.4052734375
593,3658487.54763826,2069812.31986747,8679.8115234375
594,3658496.12372433,2069911.58825625,8732.154296875
595,3658504.75942333,2070011.29566874,8784.54296875
596,3658513.33579009,2070110.5642075,8836.94140625
597,3658521.90395515,2070209.83369779,8889.6865234375
598,3658530.49728597,2070309.10063272,8942.83203125
599,3658539.07407319,2070408.36939587,8996.7353515625
600,3658547.6510006,2070507.63823381,9051.4228515625
601,3658556.24475102,2070606.90539314,9106.8173828125
602,3658564.83501346,2070706.39560968,9162.8671875
603,3658573.41236161,2070805.66467211,9219.6591796875
604,3658582.0172304,2070905.04223231,9277.18359375
605,3658590.63765285,2071004.75215008,9335.4228515625
606,3658599.20708122,2071104.02231385,9394.3662109375
607,3658501.61010759,2068809.59630042,8083.076171875
608,3658510.2000244,2068908.86228965,8131.12060546875
609,3658518.76505079,2069008.13098387,8180.10546875
610,3658527.3469041,2069107.39799958,8230.013671875
611,3658535.95028613,2069206.88544027,8280.8291015625
612,3658544.52407658,2069306.15348257,8332.5341796875
613,3658553.11469298,2069405.4198464,8384.9208984375
614,3658561.74223759,2069505.23891494,8437.3173828125
615,3658570.33313431,2069604.50542893,8490.060546875
616,3658578.90748568,2069703.77377107,8542.1376953125
617,3658587.47363483,2069803.04306465,8594.73828125
618,3658596.07564659,2069902.41997884,8646.9951171875
619,3658604.65041852,2070001.68854553,8699.4365234375
620,3658613.26340596,2070101.17578545,8751.88671875
621,3658621.83845827,2070200.44450194,8804.8994140625
622,3658630.40530897,2070299.71416981,8858.5126953125
623,3658638.99732509,2070398.98128273,8912.92578125
624,3658647.6048864,2070498.58075205,8968.1171875
625,3658656.19718255,2070597.84801483,9023.919921875
626,3658664.78363227,2070697.22728184,9080.48046875
627,3658673.35118465,2070796.49732393,9137.78515625
628,3658681.95224167,2070895.76393463,9195.8212890625
629,3658690.5200744,2070995.03412623,9254.5732421875
630,3658699.12376702,2071094.41193968,9314.0283203125
631,3658601.54011686,2068800.20987811,7995.25634765625
632,3658610.1118925,2068899.4777236,8043.8251953125
633,3658618.73257257,2068999.07441588,8093.337890625
634,3658627.29628544,2069098.34328795,8143.7783203125
635,3658635.88516814,2069197.60960523,8195.1279296875
636,3658644.46819739,2069296.98792575,8247.37109375
637,3658653.05735982,2069396.25439289,8299.8134765625
638,3658661.62997638,2069495.52268795,8352.2646484375
639,3658670.2194184,2069594.78930483,8404.5888671875
640,3658678.79466598,2069694.16880169,8457.193359375
641,3658687.38438786,2069793.43556837,8509.37890625
642,3658695.95756483,2069892.70416288,8561.787109375
643,3658704.60103575,2069992.52195853,8614.205078125
644,3658713.17449349,2070091.79070311,8667.078125
645,3658721.76477525,2070191.05776957,8720.392578125
646,3658730.33017127,2070290.32754022,8774.5224609375
647,3658738.92073274,2070389.59475633,8829.4541015625
648,3658747.49475076,2070488.86380012,8885.05078125
649,3658756.08559181,2070588.13116585,8941.37109375
650,3658764.65988991,2070687.40035921,8998.451171875
651,3658773.23432817,2070786.66962735,9056.275390625
652,3658781.81724766,2070885.93809385,9114.830078125
653,3658790.46447872,2070985.86769533,9174.1005859375
654,3658799.04767888,2071085.13631188,9234.07421875
655,3658807.62267824,2071184.40587957,9294.736328125
656,3658816.22519462,2071283.78394621,9356.07421875
657,3658701.45359453,2068790.82679518,7907.7255859375
658,3658710.04060326,2068890.09299061,7956.82861328125
659,3658718.62775165,2068989.35926097,8006.8798828125
660,3658727.19000986,2069088.62823548,8057.861328125
661,3658735.77743794,2069187.89465563,8109.7548828125
662,3658744.3483196,2069287.16290347,8162.16259765625
663,3658752.93602723,2069386.42947339,8214.580078125
664,3658761.57133843,2069486.35892436,8267.171875
665,3658770.15932646,2069585.62564454,8319.4423828125
666,3658778.74745414,2069684.89243958,8371.888671875
667,3658787.31069421,2069784.16193858,8424.2626953125
668,3658795.90979371,2069883.53905924,8476.646484375
669,3658804.48165651,2069982.80783161,8529.2744140625
670,3658813.07034357,2070082.07492614,8582.380859375
671,3658821.65317897,2070181.45402432,8636.216796875
672,3658830.24214573,2070280.72126859,8690.87109375
673,3658838.80622706,2070379.99121662,8746.263671875
674,3658847.41685943,2070479.47896336,8802.3359375
675,3658856.01094912,2070578.96853782,8859.18359375
676,3658864.61116891,2070678.34625826,8916.7890625
677,3658873.20083526,2070777.61387701,8975.138671875
678,3658881.77395908,2070876.88332309,9034.2197265625
679,3658890.36390498,2070976.15109142,9094.015625
680,3658898.93966181,2071075.5317402,9154.513671875
681,3658907.52988753,2071174.79965816,9215.7001953125
682,3658916.0952311,2071274.07027959,9277.560546875
683,3658924.70477118,2071373.44764801,9340.08203125
684,3658933.27039518,2071472.71841899,9403.2509765625
685,3658801.35419346,2068781.2240717,7820.49365234375
686,3658809.93974787,2068880.49037003,7870.1416015625
687,3658818.53013365,2068979.97884643,7920.740234375
688,3658827.13734669,2069079.46564548,7972.2724609375
689,3658835.72332083,2069178.73216888,8024.6435546875
690,3658844.3034382,2069278.11069525,8077.0244140625
691,3658852.889692,2069377.37736852,8129.6572265625
692,3658861.47608545,2069476.64411667,8181.81689453125
693,3658870.0482806,2069576.02374423,8234.5322265625
694,3658878.63495383,2069675.29064221,8286.6474609375
695,3658887.19673939,2069774.56024373,8339.076171875
696,3658895.79203459,2069873.8264152,8391.5146484375
697,3658904.38981765,2069973.20371388,8444.48046875
698,3658913.01381968,2070073.0235448,8498.0146484375
699,3658921.60119244,2070172.29081755,8552.3828125
700,3658930.19704667,2070271.55728895,8607.5625
701,3658938.75133176,2070370.82821608,8663.3779296875
702,3658947.3391238,2070470.0957133,8719.984375
703,3658955.91037256,2070569.36503766,8777.3642578125
704,3658964.49844413,2070668.63268451,8835.50390625
705,3658973.08665534,2070767.90040616,8894.38671875
706,3658981.65832399,2070867.16995489,8954
707,3658990.24681472,2070966.43782612,9014.328125
708,3658998.86388345,2071066.25928576,9075.3583984375
709,3659007.46099525,2071165.52643086,9137.07421875
710,3659016.0605983,2071264.90470408,9199.4638671875
711,3659024.62462719,2071364.1755032,9262.51171875
712,3659033.22215793,2071463.44287272,9326.2060546875
713,3658909.89014817,2068871.32916026,7783.7734375
714,3658918.45770147,2068970.59738907,7834.9296875
715,3658927.04208149,2069069.86394046,7887.0224609375
716,3658935.62660113,2069169.13056677,7939.4521484375
717,3658944.19457428,2069268.39902025,7991.8916015625
718,3658952.77937342,2069367.66579634,8044.322265625
719,3658961.36431219,2069466.93264732,8096.79736328125
720,3658969.97780496,2069566.75308112,8149.08154296875
721,3658978.56302403,2069666.02008227,8201.4755859375
722,3658987.1590715,2069765.39733438,8253.87890625
723,3658995.74456997,2069864.66448535,8306.69921875
724,3659004.31352364,2069963.93346334,8359.919921875
725,3659012.8993016,2070063.20076402,8413.9912109375
726,3659021.50425047,2070162.57743991,8468.8984375
727,3659030.06528216,2070261.84751852,8524.5009765625
728,3659038.65147938,2070361.1150438,8580.8583984375
729,3659047.23781621,2070460.3826439,8638.0048828125
730,3659055.83133787,2070559.9834772,8695.92578125
731,3659064.41795474,2070659.25122718,8754.60546875
732,3659073.02609154,2070758.73940583,8814.0302734375
733,3659081.5963057,2070858.0090576,8874.18359375
734,3659090.19403239,2070957.38720925,8935.05078125
735,3659098.78120841,2071056.65525868,8996.6171875
736,3659107.35184255,2071155.92513485,9058.8701171875
737,3659115.93929806,2071255.19333384,9121.7939453125
738,3659124.53758418,2071354.57178503,9185.375
739,3658855.24053758,2067073.39465694,6765.52490234375
740,3658863.89325442,2067173.32005351,6842.9033203125
741,3658872.44862809,2067272.5879862,6920.86181640625
742,3659009.77058095,2068861.62041227,7697.73486328125
743,3659018.35336674,2068960.88699154,7749.4599609375
744,3659026.93629215,2069060.15364573,7801.8525390625
745,3659035.55141614,2069159.75090197,7854.25537109375
746,3659044.10959195,2069259.02033425,7906.96728515625
747,3659052.72265312,2069358.50668916,7959.0908203125
748,3659061.3061379,2069457.77364337,8011.6494140625
749,3659069.90044917,2069557.15084853,8063.96484375
750,3659078.45918554,2069656.42058052,8116.3740234375
751,3659087.03474718,2069755.68863541,8168.875
752,3659095.62713337,2069854.95501324,8221.9375
753,3659104.22200413,2069954.3325183,8275.7021484375
754,3659112.789643,2070053.60167377,8330.3212890625
755,3659121.41685677,2070153.30985844,8385.7099609375
756,3659130.03117742,2070252.79688943,8441.8076171875
757,3659138.60757853,2070352.06539399,8498.712890625
758,3659147.17577788,2070451.33484926,8556.408203125
759,3659155.76080031,2070550.60262754,8614.8779296875
760,3659164.33762098,2070649.87135653,8674.1064453125
761,3659172.931264,2070749.13840857,8734.078125
762,3659181.49168187,2070848.40903891,8794.7783203125
763,3659190.0772631,2070947.67711642,8856.19140625
764,3659198.66298393,2071046.94526872,8918.302734375
765,3659207.30228984,2071146.76438282,8981.09765625
766,3659215.8716093,2071246.03443679,9044.5625
767,3659224.45774989,2071345.30281386,9108.68359375
768,3658929.44610176,2066766.33167205,6471.578125
769,3658938.02449947,2066865.59677857,6547.84912109375
770,3658946.59702666,2066964.97388627,6624.7509765625
771,3658955.17570394,2067064.23914296,6702.2626953125
772,3658963.75452082,2067163.50447468,6780.36328125
773,3658972.3334773,2067262.76988145,6859.03271484375
774,3658980.92325559,2067362.14553756,6938.2509765625
775,3658989.5024914,2067461.41109445,6988.7802734375
776,3659109.73197184,2068852.57255118,7612.0380859375
777,3659118.31330387,2068951.83923373,7664.34130859375
778,3659126.89477549,2069051.10599121,7716.755859375
779,3659135.47638671,2069150.3728236,7769.25537109375
780,3659144.03310824,2069249.64235852,7821.5166015625
781,3659152.61499901,2069348.90934071,7874.20654296875
782,3659161.20537222,2069448.17552194,7926.318359375
783,3659169.77919932,2069547.44352977,7978.734375
784,3659178.40425048,2069647.1514417,8031.15966796875
785,3659186.99738571,2069746.52890013,8084.07421875
786,3659195.55494805,2069845.79888464,8137.521484375
787,3659204.14601967,2069945.06544071,8191.84033203125
788,3659212.72888853,2070044.33294747,8247.0068359375
789,3659221.33092506,2070143.70982997,8302.837890625
790,3659229.90573124,2070242.97836231,8359.4931640625
791,3659238.4723355,2070342.24784526,8416.9541015625
792,3659247.0557631,2070441.51565146,8475.2060546875
793,3659255.64167543,2070540.8945853,8534.232421875
794,3659264.26578422,2070640.49219682,8594.0166015625
795,3659272.84963114,2070739.76022784,8654.54296875
796,3659281.4419588,2070839.02745794,8715.7978515625
797,3659290.00106172,2070938.29826577,8777.7626953125
798,3659298.58532766,2071037.5665212,8840.42578125
799,3659307.19110815,2071137.05520649,8903.7705078125
800,3658514.52389302,2060796.66956454,3545.9306640625
801,3659012.1789094,2066558.09637209,6254.86376953125
802,3659020.76392057,2066657.36055517,6330.58642578125
803,3659029.34305855,2066756.73673919,6406.974609375
804,3659037.92000275,2066856.00194845,6484.0048828125
805,3659046.49708653,2066955.26723276,6561.65576171875
806,3659055.08499008,2067054.64276632,6639.904296875
807,3659063.71342013,2067154.34802204,6718.7294921875
808,3659072.28257769,2067253.61440782,6798.111328125
809,3659080.88158169,2067353.10034163,6859.376953125
810,3659089.46770964,2067452.36512583,6895.7998046875
811,3659098.04563175,2067551.63086095,6933.47265625
812,3659106.62369344,2067650.89667107,6972.3779296875
813,3659201.0306484,2068743.48921278,7474.765625
814,3659209.61872982,2068842.75504729,7526.6943359375
815,3659218.19026364,2068942.02270828,7579.109375
816,3659226.78096359,2069041.39974432,7631.53515625
817,3659235.34443384,2069140.66843097,7684.08251953125
818,3659243.94843696,2069240.26684494,7736.41552734375
819,3659252.53721659,2069339.53305441,7788.8076171875
820,3659261.11779268,2069438.80021452,7841.18603515625
821,3659269.70685109,2069538.06657382,7893.57470703125
822,3659278.30073118,2069637.55511223,7946.2900390625
823,3659286.88172628,2069736.82249718,7999.453125
824,3659295.46286095,2069836.08995701,8053.4619140625
825,3659304.05481941,2069935.46766836,8108.3447265625
826,3659312.64457551,2070034.73440233,8163.95263671875
827,3659321.20110289,2070134.00471384,8220.3486328125
828,3659329.83387662,2070233.71230515,8277.5673828125
829,3659338.41805298,2070333.09119233,8335.59375
830,3659346.99168454,2070432.35997742,8394.41015625
831,3659355.60350903,2070531.84744039,8454
832,3659364.18576166,2070631.11549968,8514.34765625
833,3659372.77649514,2070730.38275817,8575.4375
834,3659381.35068563,2070829.65184271,8637.251953125
835,3659389.92501595,2070928.92100204,8699.77734375
836,3659398.49948608,2071028.19023615,8762.9970703125
837,3658614.40338062,2060786.85847876,3446.10302734375
838,3659043.46091607,2065754.16388146,5604.2236328125
839,3659052.03501068,2065853.42844226,5674.533203125
840,3659060.63059897,2065952.91342498,5745.72216796875
841,3659086.35413975,2066250.70778389,5964.25390625
842,3659094.92893247,2066349.9727204,6038.65234375
843,3659103.50386476,2066449.23773199,6113.78173828125
844,3659112.07893661,2066548.50281867,6189.6142578125
845,3659120.65414803,2066647.76798042,6266.12548828125
846,3659129.27221167,2066747.47391357,6343.2900390625
847,3659137.84770277,2066846.7392258,6421.08447265625
848,3659146.43401188,2066946.11478733,6499.48681640625
849,3659155.00978225,2067045.38024975,6578.47412109375
